Alias_List,Alias_Group,Alias_Icon,Alias_Color,RID_Name,Alias_Type,RID_ID,Alias_Prot
NSWGRN,NSWFR,,-8388480,NSWFR - RP 217 - Batemans Bay,radio,2009575,APCO25
NSWGRN,NSWFR,,-8388480,NSWFR - LSV 357 - Lambton,radio,2009585,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gwandalan Pumper,radio,2010046,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Paterson 1,radio,2010065,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kenthurst Station,radio,2010077,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - HeliTac 730,radio,2010096,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - HeliTac 739,radio,2010097,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firebird 200,radio,2010167,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Warnervale 1,radio,2010171,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firebird 234,radio,2010182,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Support Alpha,radio,2010354,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Beacon Hill 1,radio,2010909,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Flyer,radio,2010915,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Terry Hills Station,radio,2010939,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Flyer,radio,2010941,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Muogamarra Station,radio,2010967,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Berowra Station,radio,2010970,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mount Kuring-gai Station,radio,2010974,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Dangar Station,radio,2010975,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Brooklyn Station,radio,2010979,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mount Kuring-gai PC,radio,2010995,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mount Kuring-gai PC,radio,2010996,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mount Kuring-gai Station,radio,2010998,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - The Hills,radio,2011002,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Salt Ash 1,radio,2011015,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - The Hills,radio,2011021,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Rouse Hill Station,radio,2011046,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Maroota South PC,radio,2011077,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kellyville Station,radio,2011081,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Glenhaven Station,radio,2011082,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Vacy 1 Bravo,radio,2011084,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Wisemans Ferry Station,radio,2011098,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firespotter 265,radio,2011120,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Calderwood Station,radio,2011129,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Martinsville 9,radio,2011131,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firebird 208,radio,2011194,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Scotland Island Station,radio,2011275,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Elvina Station,radio,2011280,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Davidson Station,radio,2011295,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ingleside Station,radio,2011300,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Arcadia Station,radio,2011326,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Arcadia 1 Bravo,radio,2011327,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Westleigh Station,radio,2011344,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Station,radio,2011353,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Comms,radio,2011368,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Comms,radio,2011380,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Comms - Hornsby,radio,2011475,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bomber 222,radio,2011514,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gosford Bulk Water Station,radio,2011584,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gosford Bulk Water 13 Delta,radio,2011599,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Copacabana 11,radio,2011611,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Duty,radio,2011642,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Duty,radio,2011662,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Group 9,radio,2011668,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong Group 4,radio,2011687,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong SCO 2,radio,2011689,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mudgee Pumper,radio,2011697,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cooks Gap 1,radio,2011701,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Piambong 9,radio,2011704,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cooks Gap 9 Alpha,radio,2011711,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mudgee 6,radio,2011712,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong FCO 1,radio,2011713,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong Group 2,radio,2011717,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Logistics Delta,radio,2011723,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Beacon Hill 1,radio,2011725,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Warringah Headquaters PC,radio,2011726,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Group 7,radio,2011731,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Logistics Alpha,radio,2011733,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Warringah Headquaters 1,radio,2011735,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Scotland Island Boat,radio,2011740,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Elvina Boat,radio,2011741,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Catering,radio,2011760,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Oak Flats 1,radio,2011791,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Helensburgh 1 Bravo,radio,2011797,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bulli 1 Alpha,radio,2011821,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Albion Park Station,radio,2011830,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Comms - Hornsby,radio,2011880,APCO25
NSWGRN,NSWRFS,,-8388480,17 Uniform,radio,2011885,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - State Mitigation,radio,2012074,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Davidson PC,radio,2012095,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Davidson 7,radio,2012096,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ingleside 1 Bravo,radio,2012100,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Support Charlie,radio,2012102,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches OCV,radio,2012109,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Crossroads 7,radio,2012110,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - St Georges Basin Pumper,radio,2012111,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cambewarra PC,radio,2012112,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Bus Bravo,radio,2012113,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Crossroads 1,radio,2012114,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Greenwall Point 9,radio,2012116,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Falls Creek 1,radio,2012117,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Crossroads 1,radio,2012118,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tumbledown Dick PC,radio,2012122,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Duty Group,radio,2012125,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ingleside Pumper,radio,2012152,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ingleside 1 Alpha,radio,2012157,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tumbledown Dick 1,radio,2012159,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Belrose PC,radio,2012161,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Terry Hills Pumper,radio,2012164,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Terry Hills 1,radio,2012165,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Elvina PC,radio,2012167,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Logistics Alpha,radio,2012168,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Belrose 1 Alpha,radio,2012170,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Group 2,radio,2012175,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Flyer,radio,2012176,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Davidson 1,radio,2012181,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Terry Hills PC,radio,2012183,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mid Coast Group 4 North,radio,2012235,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty Group 2,radio,2012276,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Deputy Group 1,radio,2012277,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Heads 7,radio,2012279,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - West Nowra 7,radio,2012280,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Greenwall Point 1,radio,2012282,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - West Nowra 1,radio,2012283,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - St Georges Basin 1,radio,2012285,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Heads Pumper,radio,2012286,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Heads 1,radio,2012287,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Group 2,radio,2012288,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Culburra 1,radio,2012289,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Crossroads 9,radio,2012292,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Wreck Bay 1,radio,2012293,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Culburra Pumper,radio,2012294,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty Group 4,radio,2012296,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Culburra Beach PC,radio,2012297,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kioloa 1,radio,2012298,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Corrowong 1,radio,2012299,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudmirrah-Berrara 2,radio,2012300,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Sussex Inlet Pumper,radio,2012301,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudmirrah-Berrara 7,radio,2012307,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Bus Alpha,radio,2012311,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty Group 3,radio,2012312,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Group 1,radio,2012313,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - West Nowra PC,radio,2012314,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bylong 9,radio,2012403,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ilford 2,radio,2012408,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Clandulla 1,radio,2012410,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong 16 Charlie,radio,2012411,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Running Streams 7,radio,2012415,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Rylstone 7,radio,2012423,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gulgong 1,radio,2012424,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gulgong 9,radio,2012427,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong Group 2,radio,2012428,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong 16 Alpha,radio,2012429,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Group 3,radio,2012434,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gulgong 7 Alpha,radio,2012441,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gulgong Pumper,radio,2012450,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gulgong 7 Bravo,radio,2012455,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong Group 5,radio,2012456,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cooks Gap 7 Charlie,radio,2012459,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Mudgee 1,radio,2012469,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cooks Gap 7,radio,2012474,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cudgegong Duty,radio,2012480,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Londonderry 9,radio,2012487,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - State Mitigation Comms,radio,2012581,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Catering Station,radio,2012656,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kenthurst Station,radio,2012890,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Brisbane Waters Station,radio,2012903,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Group 5,radio,2012905,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - State Op,radio,2012907,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - Hornsby,radio,2012908,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - HeliTac 253,radio,2012967,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Heli Tac 201,radio,2013197,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - Hornsby,radio,2013327,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - Lower Hunter,radio,2013347,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Group 1,radio,2013416,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - Hornsby,radio,2013419,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Duty Group,radio,2013420,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Galston Station,radio,2013422,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cumberland Transport 1,radio,2013501,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Plumpton PC,radio,2013504,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Marsden Park PC,radio,2013520,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Castlereigh PC Echo,radio,2013523,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lake George PC Alpha,radio,2013572,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Aviation PC,radio,2013575,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Horsley Park 9,radio,2013698,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Westleigh 1 Alpha,radio,2013714,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - State Op,radio,2013745,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Comms,radio,2013786,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Pool Vehicle Alpha,radio,2013912,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Group 5,radio,2013914,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Pool Vehicle Alpha,radio,2013915,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Currarong 9,radio,2013921,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Broughton Vale 2,radio,2013923,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Milton 9,radio,2013925,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Milton 1,radio,2013926,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Catering,radio,2013927,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty,radio,2013929,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bawley Point 7,radio,2013930,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tabourie 1,radio,2013931,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Group 4,radio,2013933,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cambewarra 7,radio,2013934,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kangaroo Valley 7 Bravo,radio,2013935,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Callala Beach 7,radio,2013939,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty Group 5,radio,2013941,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bawley Point PC,radio,2013942,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Callala Bay 1,radio,2013943,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Sussex Inlet PC,radio,2013944,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bawley Point 1,radio,2013945,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Millthorpe 7,radio,2013946,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Bus Charlie,radio,2013947,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Wandandian Station,radio,2013948,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kangaroo Valley 7 Alpha,radio,2013949,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Beaumont 2,radio,2013951,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Manyana 9,radio,2013953,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Manyana PC,radio,2013955,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Jervis Bay 9,radio,2013956,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Huskisson 1,radio,2013961,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cambewarra 1 Alpha,radio,2013963,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Basin View 1,radio,2013966,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - West Nowra 9,radio,2013969,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Huskisson Pumper,radio,2013970,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Basin View 7,radio,2013973,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tomerong 2,radio,2013974,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tomerong 7,radio,2013975,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Conjola 7,radio,2013976,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Aviation Vehicle,radio,2013977,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Falls Creek 1,radio,2013978,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Northern Beaches Flyer,radio,2013981,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty,radio,2013983,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cowan Station,radio,2014266,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Dural Station,radio,2014267,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Heights 1,radio,2014268,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cherrybrook Station,radio,2014269,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Galston Pumper,radio,2014278,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firecomms - State Mitigation,radio,2014294,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bungendore 1 Bravo,radio,2014350,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bomber 251,radio,2014361,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Illawarra Duty,radio,2014446,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Engineering 7 Echo,radio,2014463,APCO25
NSWGRN,NSWRFS,,-8388480,17 Charlie,radio,2014468,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Support Station,radio,2014616,APCO25
NSWGRN,NSWRFS,,-8388480,VRA - VRA 410,radio,2014715,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ourimbah 1,radio,2014799,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lake Munmorah Station,radio,2014802,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Gwandalan Station,radio,2014806,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Wadalba Station,radio,2014807,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Tuggerah Station,radio,2014808,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Killingworth Station,radio,2014810,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Peninsula Station,radio,2014812,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Warnervale Station,radio,2014814,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Charmhaven 1,radio,2014827,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Communications Van,radio,2014888,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lower Hunter Deputy Group 3,radio,2015570,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Greta 1,radio,2015643,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Greta Station,radio,2015645,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Crossroads 9,radio,2016045,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - St Georges Basin 7,radio,2016046,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - The Hills Group 1,radio,2016048,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - North Rocks 7,radio,2016052,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kariong 1 Bravo,radio,2016056,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hornsby Group 5,radio,2016057,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Fire Investigation 134,radio,2016065,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central 7,radio,2016072,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Bomber 210,radio,2016099,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - FireScan 201,radio,2016100,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Far South Coast FCO3,radio,2016124,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - The Hills - Mitagation 2 Bravo,radio,2016132,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lower Hunter Mitagation 2 Alpha,radio,2016134,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hunter Valley Mitigation 17 Yankie,radio,2016144,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - State Mitigation 17 Whiskey,radio,2016169,APCO25
NSWGRN,NSWRFS,,-8388480,17 Oscar,radio,2016170,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Hunter Valley Mitigation 17 Delta,radio,2016171,APCO25
NSWGRN,NSWRFS,,-8388480,7 Bravo,radio,2016187,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Beacon Hill PC,radio,2016240,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lake George Duty,radio,2016268,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Southern Highlands Ops 3,radio,2016517,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Narara Station,radio,2017042,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Duty,radio,2017043,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Central Coast Group 9,radio,2017047,APCO25
NSWGRN,NSWRFS,,-8388480,17 Foxtrot,radio,2017086,APCO25
NSWGRN,NSWRFS,,-8388480,NSWFR - Pumper 345 - Kempsey,radio,2017210,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Patonga Beach Station,radio,2017211,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Kariong 1 Bravo,radio,2017214,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Ourimbah 9,radio,2017215,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Heli Tac 212,radio,2017216,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Somersby 2,radio,2017221,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Firebird 257,radio,2017242,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Birddog 376,radio,2017252,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Shoalhaven Duty,radio,2017798,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Lower Hunter Duty Officer,radio,2017836,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Cherrybrook 1,radio,2017841,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Berowra Waters Boat Charlie,radio,2017848,APCO25
NSWGRN,NSWRFS,,-8388480,NSWRFS - Arcadia 9,radio,2017849,APCO25
